"hc_x","hc_y","next_event_type","event_and_next_event_type","event_description","batter_name","pitcher_name","outs","balls","strikes","hit_trajectory","fld_score","bat_score","post_fld_score","post_bat_score","is_hit_into_play","is_hit_into_play_basehit","bat_side","pitch_hand","sport_id","game_pk","at_bat_number","event_inning","top_inning_sw","game_date"
"149.55","110.24","double","double","Miguel Vargas doubles (18) on a fly ball to center fielder Michael Siani.  ","Miguel Vargas","Connor Curlis",0,1,2,"fly_ball",0,1,0,1,1,1,"R","L",14,"577490.00",35,5,"N","2019-06-15"
"119.87","79.35","field_out","field_out","Miguel Vargas flies out to center fielder Michael Siani.  ","Miguel Vargas","Connor Curlis",2,0,0,"fly_ball",0,1,0,1,1,0,"R","L",14,"577490.00",17,2,"N","2019-06-15"
"132.59","147.19","single","single","Jacob Amaya singles on a ground ball to shortstop Miguel Hernandez.   Dan Robinson scores.    Miguel Vargas to 3rd.  ","Jacob Amaya","Connor Bennett",2,3,2,"ground_ball",4,3,4,4,1,1,"R","R",14,"577490.00",72,8,"N","2019-06-15"
,,,"walk","Deacon Liput walks.   Nick Yarnall to 3rd.    Donovan Casey to 2nd.  ","Deacon Liput","Reiss Knehr",2,3,1,,0,1,0,1,0,0,"L","R",13,"576720.00",11,1,"N","2019-06-15"
"106.55","112.66","field_out","field_out","Miguel Vargas flies out to left fielder Brian Rey.  ","Miguel Vargas","Connor Bennett",1,2,2,"fly_ball",5,4,5,4,1,0,"R","R",14,"577490.00",86,10,"N","2019-06-15"
"131.38","115.69","single","single","Miguel Vargas singles on a fly ball to center fielder Michael Siani.   Leonel Valera scores.    Dan Robinson to 2nd.  ","Miguel Vargas","Connor Bennett",1,0,2,"fly_ball",4,2,4,3,1,1,"R","R",14,"577490.00",70,8,"N","2019-06-15"
"81.63","89.20","field_out","field_out","Devin Mann lines out to left fielder Allen Cordoba.  ","Devin Mann","Evan Miller",1,0,0,"line_drive",2,8,2,8,1,0,"R","R",13,"576720.00",73,8,"N","2019-06-15"
,,,"strikeout","Deacon Liput strikes out swinging.  ","Deacon Liput","Franklin Van Gurp",0,0,2,,2,8,2,8,0,0,"L","R",13,"576720.00",63,7,"N","2019-06-15"
"185.69","65.37","double","double","Deacon Liput doubles (5) on a fly ball to right fielder Tirso Ornelas.  ","Deacon Liput","Franklin Van Gurp",0,1,0,"fly_ball",2,7,2,7,1,1,"L","R",13,"576720.00",47,5,"N","2019-06-15"
"107.76","175.05","field_error","field_error","Miguel Vargas reaches on a throwing error by third baseman Juan Martinez.  ","Miguel Vargas","Connor Curlis",0,2,2,"ground_ball",0,0,0,0,1,0,"R","L",14,"577490.00",4,1,"N","2019-06-15"
"148.95","176.26","fielders_choice_out","fielders_choice_out","Hunter Feduccia reaches on a fielder's choice out, first baseman Bren Spillane to catcher Jay Schuyler.   Miguel Vargas out at home.  ","Hunter Feduccia","Ricky Salinas",1,1,1,"ground_ball",1,0,1,0,1,0,"L","R",14,"577489.00",42,6,"N","2019-06-14"
"178.62","67.23","double","double","Dillon Paulson doubles (16) on a fly ball to center fielder Michael Siani.  ","Dillon Paulson","Ricky Salinas",0,3,1,"fly_ball",1,0,1,0,1,1,"L","R",14,"577489.00",33,5,"N","2019-06-14"
"149.95","160.69","field_out","field_out","Jeren Kendall grounds out, second baseman Esteury Ruiz to first baseman Olivier Basabe.  ","Jeren Kendall","Jordan Guerrero",0,1,2,"ground_ball",1,1,1,1,1,0,"L","R",13,"576719.00",47,7,"N","2019-06-14"
"111.82","205.17","field_out","field_out","Starling Heredia pops out to third baseman Allen Cordoba in foul territory.  ","Starling Heredia","MacKenzie Gore",0,1,0,"popup",1,0,1,0,1,0,"R","L",13,"576719.00",19,3,"N","2019-06-14"
,,,"walk","Devin Mann walks.  ","Devin Mann","MacKenzie Gore",0,3,0,,1,0,1,0,0,0,"R","L",13,"576719.00",26,4,"N","2019-06-14"
,,,"strikeout","Dillon Paulson strikes out swinging.  ","Dillon Paulson","Ricky Salinas",1,0,2,,0,0,0,0,0,0,"L","R",14,"577489.00",11,2,"N","2019-06-14"
,,,"strikeout","Deacon Liput strikes out swinging.  ","Deacon Liput","MacKenzie Gore",1,1,2,,1,0,1,0,0,0,"L","L",13,"576719.00",20,3,"N","2019-06-14"
"182.86","86.62","triple","triple","Miguel Vargas triples (1) on a line drive to right fielder Miles Gordon.  ","Miguel Vargas","Ricky Salinas",1,0,0,"line_drive",1,0,1,0,1,1,"R","R",14,"577489.00",41,6,"N","2019-06-14"
"115.79","181.34","field_out","field_out","Marcus Chiu pops out to third baseman Allen Cordoba.  ","Marcus Chiu","MacKenzie Gore",0,2,1,"popup",1,0,1,0,1,0,"R","L",13,"576719.00",13,2,"N","2019-06-14"
,,,"strikeout","Marcus Chiu strikes out swinging.  ","Marcus Chiu","Jordan Guerrero",2,2,2,,1,1,1,1,0,0,"R","R",13,"576719.00",43,6,"N","2019-06-14"
"121.35","87.61","field_out","field_out","Devin Mann flies out to center fielder Aldemar Burgos.  ","Devin Mann","Steven Wilson",2,0,1,"fly_ball",1,1,1,1,1,0,"R","R",13,"576719.00",57,8,"N","2019-06-14"
"102.28","174.99","force_out","force_out","Starling Heredia grounds into a force out, fielded by third baseman Allen Cordoba.   Connor Wong out at 3rd.  ","Starling Heredia","Steven Wilson",2,0,0,"ground_ball",1,1,1,1,1,0,"R","R",13,"576719.00",65,9,"N","2019-06-14"
"91.96","121.77","single","single","Deacon Liput singles on a soft line drive to left fielder Jack Suwinski.   Starling Heredia to 3rd.  ","Deacon Liput","Will Headean",0,1,0,"line_drive",2,1,2,1,1,1,"L","L",13,"576719.00",71,10,"N","2019-06-14"
,,,"strikeout","Starling Heredia strikes out swinging.  ","Starling Heredia","Seth Blair",0,1,2,,1,1,1,1,0,0,"R","R",13,"576719.00",34,5,"N","2019-06-14"
,,,"strikeout","Brayan Morales called out on strikes.  ","Brayan Morales","Seth Blair",1,1,2,,1,1,1,1,0,0,"R","R",13,"576719.00",36,5,"N","2019-06-14"
,,,"strikeout","Starling Heredia strikes out swinging.  ","Starling Heredia","Jordan Guerrero",2,3,2,,1,1,1,1,0,0,"R","R",13,"576719.00",49,7,"N","2019-06-14"
"156.21","113.27","field_out","field_out","Jacob Amaya flies out to center fielder Michael Siani.  ","Jacob Amaya","Adrian Rodriguez",2,0,0,"fly_ball",1,0,1,0,1,0,"R","R",14,"577489.00",60,8,"N","2019-06-14"
,,,"walk","Deacon Liput walks.  ","Deacon Liput","Seth Blair",1,3,2,,1,1,1,1,0,0,"L","R",13,"576719.00",35,5,"N","2019-06-14"
"170.15","102.36","double","double","Jacob Amaya doubles (17) on a line drive to right fielder Miles Gordon.   Dan Robinson scores.    Miguel Vargas scores.  ","Jacob Amaya","Eddy Demurias",1,3,2,"line_drive",3,2,3,4,1,1,"R","R",14,"577489.00",77,10,"N","2019-06-14"
"150.74","83.64","single","single","Brayan Morales singles on a line drive to center fielder Aldemar Burgos.  ","Brayan Morales","Steven Wilson",1,3,1,"line_drive",1,1,1,1,1,1,"R","R",13,"576719.00",55,8,"N","2019-06-14"
"152.58","82.98","field_out","field_out","Jacob Amaya flies out to center fielder Michael Siani.  ","Jacob Amaya","Ricky Salinas",1,2,2,"fly_ball",0,0,0,0,1,0,"R","R",14,"577489.00",26,4,"N","2019-06-14"
"196.81","113.82","field_out","field_out","Devin Mann flies out to right fielder Tirso Ornelas.  ","Devin Mann","Jordan Guerrero",1,2,1,"fly_ball",1,1,1,1,1,0,"R","R",13,"576719.00",41,6,"N","2019-06-14"
"104.73","173.23","field_out","field_out","Jacob Amaya grounds out, third baseman Juan Martinez to first baseman Bren Spillane.  ","Jacob Amaya","Ricky Salinas",2,0,0,"ground_ball",0,0,0,0,1,0,"R","R",14,"577489.00",6,1,"N","2019-06-14"
,,,"strikeout","Brayan Morales strikes out swinging.  ","Brayan Morales","MacKenzie Gore",2,3,2,,1,0,1,0,0,0,"R","L",13,"576719.00",21,3,"N","2019-06-14"
,,,"walk","Jacob Amaya walks.   Hunter Feduccia to 2nd.  ","Jacob Amaya","Ricky Salinas",2,3,1,,1,0,1,0,0,0,"R","R",14,"577489.00",43,6,"N","2019-06-14"
"141.68","159.90","field_out","field_out","Miguel Vargas lines out to second baseman Randy Ventura.  ","Miguel Vargas","Ricky Salinas",0,1,2,"line_drive",0,0,0,0,1,0,"R","R",14,"577489.00",4,1,"N","2019-06-14"
"110.18","159.90","field_out","field_out","Miguel Vargas grounds out, shortstop Miguel Hernandez to first baseman Bren Spillane.  ","Miguel Vargas","Ricky Salinas",2,0,1,"ground_ball",0,0,0,0,1,0,"R","R",14,"577489.00",20,3,"N","2019-06-14"
,,,"strikeout","Marcus Chiu strikes out swinging.  ","Marcus Chiu","MacKenzie Gore",0,2,2,,1,0,1,0,0,0,"R","L",13,"576719.00",28,4,"N","2019-06-14"
"125.32","59.81","field_out","field_out","Devin Mann flies out to center fielder Aldemar Burgos.  ","Devin Mann","MacKenzie Gore",1,2,2,"fly_ball",0,0,0,0,1,0,"R","L",13,"576719.00",6,1,"N","2019-06-14"
"112.60","161.72","single","single","Miguel Vargas singles on a ground ball to left fielder Brian Rey.   Leonel Valera scores.    Dan Robinson to 2nd.  ","Miguel Vargas","Eddy Demurias",0,0,1,"ground_ball",3,1,3,2,1,1,"R","R",14,"577489.00",75,10,"N","2019-06-14"
,,,"strikeout","Deacon Liput strikes out swinging, catcher Luis Campusano to first baseman Olivier Basabe.  ","Deacon Liput","Steven Wilson",0,1,2,,1,1,1,1,0,0,"L","R",13,"576719.00",54,8,"N","2019-06-14"
,,,"walk","Brayan Morales walks.  ","Brayan Morales","Will Headean",0,3,0,,2,1,2,1,0,0,"R","L",13,"576719.00",72,10,"N","2019-06-14"
"115.63","75.71","field_out","field_out","Miguel Vargas flies out to center fielder Michael Siani.   Dan Robinson to 2nd.  ","Miguel Vargas","Adrian Rodriguez",0,2,0,"fly_ball",1,0,1,0,1,0,"R","R",14,"577489.00",58,8,"N","2019-06-14"
,,,"strikeout","Jeren Kendall strikes out swinging.  ","Jeren Kendall","MacKenzie Gore",1,0,2,,1,0,1,0,0,0,"L","L",13,"576719.00",14,2,"N","2019-06-14"
,,,"strikeout","Hunter Feduccia strikes out swinging.  ","Hunter Feduccia","Eddy Demurias",0,2,2,,3,2,3,2,0,0,"L","R",14,"577489.00",76,10,"N","2019-06-14"
,,,"strikeout","Hunter Feduccia called out on strikes.  ","Hunter Feduccia","Ricky Salinas",1,0,2,,0,0,0,0,0,0,"L","R",14,"577489.00",5,1,"N","2019-06-14"
,,,"strikeout","Dillon Paulson strikes out swinging.  ","Dillon Paulson","Adrian Rodriguez",0,2,2,,1,0,1,0,0,0,"L","R",14,"577489.00",49,7,"N","2019-06-14"
"179.34","86.81","sac_fly","sac_fly","Jeren Kendall out on a sacrifice fly to right fielder Tirso Ornelas.   Jeter Downs scores.    Devin Mann to 3rd.  ","Jeren Kendall","MacKenzie Gore",1,1,2,"fly_ball",1,0,1,1,1,0,"L","L",13,"576719.00",29,4,"N","2019-06-14"
"106.55","173.23","field_out","field_out","Hunter Feduccia grounds out, third baseman Juan Martinez to first baseman Bren Spillane.  ","Hunter Feduccia","Adrian Rodriguez",1,1,1,"ground_ball",1,0,1,0,1,0,"L","R",14,"577489.00",59,8,"N","2019-06-14"
"105.94","179.29","field_out","field_out","Hunter Feduccia grounds out, third baseman Juan Martinez to first baseman Bren Spillane.  ","Hunter Feduccia","Ricky Salinas",0,1,1,"ground_ball",0,0,0,0,1,0,"L","R",14,"577489.00",25,4,"N","2019-06-14"
,,,"strikeout","Jeren Kendall strikes out swinging.  ","Jeren Kendall","Steven Wilson",0,1,2,,1,1,1,1,0,0,"L","R",13,"576719.00",63,9,"N","2019-06-14"
"143.61","177.02","force_out","force_out","Dillon Paulson grounds into a force out, first baseman Miguel Jerez to shortstop Tyler Freeman.   Jacob Amaya out at 2nd.    Dillon Paulson to 1st.  ","Dillon Paulson","Alex Royalty",1,1,2,"ground_ball",0,0,0,0,1,0,"L","R",14,"577631.00",3,1,"Y","2019-06-13"
"193.64","107.47","field_out","field_out","Devin Mann flies out to right fielder Tirso Ornelas.  ","Devin Mann","Evan Miller",2,0,0,"fly_ball",14,8,8,14,1,0,"R","R",13,"576718.00",93,9,"N","2019-06-13"
"184.10","117.00","single","single","Brayan Morales singles on a ground ball to right fielder Tirso Ornelas.   Nick Yarnall scores.  ","Brayan Morales","Caleb Boushley",2,3,2,"ground_ball",4,3,4,4,1,1,"R","R",13,"576718.00",37,4,"N","2019-06-13"
"118.17","86.02","double","double","Brayan Morales doubles (4) on a line drive to center fielder Aldemar Burgos.   Nick Yarnall to 3rd.  ","Brayan Morales","Caleb Boushley",0,3,2,"line_drive",3,0,3,0,1,1,"R","R",13,"576718.00",22,3,"N","2019-06-13"
"137.24","144.80","field_out","field_out","Brayan Morales lines out to second baseman Esteury Ruiz.  ","Brayan Morales","Evan Miller",2,1,0,"line_drive",14,8,14,8,1,0,"R","R",13,"576718.00",85,8,"N","2019-06-13"
"196.02","110.64","field_out","field_out","Brayan Morales flies out to right fielder Tirso Ornelas.  ","Brayan Morales","Fred Schlichtholz",1,1,2,"fly_ball",13,5,13,5,1,0,"R","L",13,"576718.00",64,6,"N","2019-06-13"
"144.38","140.04","field_out","field_out","Devin Mann pops out to second baseman Esteury Ruiz.  ","Devin Mann","Nick Kuzia",0,3,2,"popup",8,4,8,4,1,0,"R","R",13,"576718.00",49,5,"N","2019-06-13"
"113.40","152.75","grounded_into_double_play","grounded_into_double_play","Starling Heredia grounds into a double play, shortstop Gabriel Arias to second baseman Esteury Ruiz to first baseman Olivier Basabe.   Connor Wong out at 2nd.    Starling Heredia out at 1st.  ","Starling Heredia","Nick Kuzia",1,1,1,"ground_ball",8,5,8,5,1,0,"R","R",13,"576718.00",51,5,"N","2019-06-13"
"75.28","100.32","field_out","field_out","Devin Mann lines out sharply to left fielder Allen Cordoba.  ","Devin Mann","Caleb Boushley",2,0,0,"line_drive",3,2,3,2,1,0,"R","R",13,"576718.00",26,3,"N","2019-06-13"
"126.91","42.33","field_out","field_out","Devin Mann flies out to center fielder Aldemar Burgos.  ","Devin Mann","Caleb Boushley",2,1,1,"fly_ball",1,0,1,0,1,0,"R","R",13,"576718.00",9,1,"N","2019-06-13"
"144.38","152.75","field_out","field_out","Devin Mann grounds out, second baseman Esteury Ruiz to first baseman Olivier Basabe.   Donovan Casey scores.  ","Devin Mann","Fred Schlichtholz",0,3,2,"ground_ball",13,7,13,8,1,0,"R","L",13,"576718.00",73,7,"N","2019-06-13"
,,,"strikeout","Starling Heredia strikes out swinging.  ","Starling Heredia","Caleb Boushley",1,1,2,,3,0,3,0,0,0,"R","R",13,"576718.00",16,2,"N","2019-06-13"
"98.31","57.42","double","double","Starling Heredia doubles (6) on a line drive to center fielder Aldemar Burgos.  ","Starling Heredia","Caleb Boushley",1,1,1,"line_drive",4,2,4,2,1,1,"R","R",13,"576718.00",34,4,"N","2019-06-13"
"116.58","152.75","field_out","field_out","Marcus Chiu grounds out, shortstop Gabriel Arias to first baseman Olivier Basabe.  ","Marcus Chiu","Evan Miller",1,2,2,"ground_ball",14,8,14,8,1,0,"R","R",13,"576718.00",91,9,"N","2019-06-13"
"138.16","150.37","field_out","field_out","Dillon Paulson grounds out, second baseman Jose Fermin to first baseman Miguel Jerez.  ","Dillon Paulson","Alex Royalty",0,2,2,"ground_ball",2,1,2,1,1,0,"L","R",14,"577631.00",28,4,"Y","2019-06-13"
"69.72","126.75","field_out","field_out","Dillon Paulson flies out to left fielder Hosea Nelson.  ","Dillon Paulson","Alex Royalty",0,3,1,"fly_ball",4,1,4,1,1,0,"L","R",14,"577631.00",47,6,"Y","2019-06-13"
,,,"strikeout","Marcus Chiu called out on strikes.  ","Marcus Chiu","Caleb Boushley",2,3,2,,4,4,4,4,0,0,"R","R",13,"576718.00",39,4,"N","2019-06-13"
"112.61","93.96","single","single","Marcus Chiu singles on a ground ball to left fielder Allen Cordoba.   Nick Yarnall scores.    Brayan Morales scores.  ","Marcus Chiu","Caleb Boushley",1,0,0,"ground_ball",3,0,3,2,1,1,"R","R",13,"576718.00",24,3,"N","2019-06-13"
"83.22","93.96","single","single","Marcus Chiu singles on a ground ball to left fielder Allen Cordoba.  ","Marcus Chiu","Caleb Boushley",1,2,2,"ground_ball",1,0,1,0,1,1,"R","R",13,"576718.00",7,1,"N","2019-06-13"
,,,"strikeout","Marcus Chiu strikes out swinging.  ","Marcus Chiu","Fred Schlichtholz",2,2,2,,13,7,13,7,0,0,"R","L",13,"576718.00",66,6,"N","2019-06-13"
,,,"strikeout","Starling Heredia called out on strikes.  ","Starling Heredia","Fred Schlichtholz",2,1,2,,13,8,13,8,0,0,"R","L",13,"576718.00",75,7,"N","2019-06-13"
"132.11","89.81","single","single","Jacob Amaya singles on a line drive to center fielder Will Benson.  ","Jacob Amaya","Alex Royalty",1,3,2,"line_drive",0,0,0,0,1,1,"R","R",14,"577631.00",2,1,"Y","2019-06-13"
"73.96","108.58","single","single","Jacob Amaya singles on a ground ball to left fielder Hosea Nelson.   Leonel Valera to 2nd.  ","Jacob Amaya","Alex Royalty",0,0,1,"ground_ball",4,1,4,1,1,1,"R","R",14,"577631.00",46,6,"Y","2019-06-13"
"106.06","173.39","field_out","field_out","Jacob Amaya grounds out, third baseman Daniel Schneemann to first baseman Miguel Jerez.  ","Jacob Amaya","Alex Royalty",2,2,1,"ground_ball",0,1,0,1,1,0,"R","R",14,"577631.00",20,3,"Y","2019-06-13"
,,,"strikeout","Brayan Morales strikes out swinging.  ","Brayan Morales","Aaron Leasher",0,3,2,,2,5,2,5,0,0,"R","L",13,"576717.00",42,5,"N","2019-06-12"
"150.88","170.97","field_out","field_out","Hunter Feduccia grounds out to first baseman Miguel Jerez.  ","Hunter Feduccia","Thomas Ponticelli",1,1,2,"ground_ball",0,0,0,0,1,0,"L","R",14,"577630.00",2,1,"Y","2019-06-12"
"128.47","180.66","field_out","field_out","Hunter Feduccia grounds out, pitcher Thomas Ponticelli to first baseman Miguel Jerez.  ","Hunter Feduccia","Thomas Ponticelli",0,0,0,"ground_ball",0,3,0,3,1,0,"L","R",14,"577630.00",33,5,"Y","2019-06-12"
"54.58","129.18","field_out","field_out","Hunter Feduccia flies out to left fielder Will Benson.  ","Hunter Feduccia","Thomas Ponticelli",0,2,2,"fly_ball",0,2,0,2,1,0,"L","R",14,"577630.00",17,3,"Y","2019-06-12"
"42.71","102.70","double","double","Marcus Chiu doubles (7) on a line drive to left fielder Allen Cordoba.  ","Marcus Chiu","Aaron Leasher",2,3,2,"line_drive",3,5,3,5,1,1,"R","L",13,"576717.00",54,6,"N","2019-06-12"
"68.13","111.44","double","double","Brayan Morales doubles (3) on a ground ball to left fielder Allen Cordoba.   Deacon Liput to 3rd.  ","Brayan Morales","Franklin Van Gurp",2,0,0,"ground_ball",3,5,3,5,1,1,"R","R",13,"576717.00",64,7,"N","2019-06-12"
"177.53","65.58","double","double","Dillon Paulson doubles (15) on a fly ball to right fielder Ruben Cardenas.  ","Dillon Paulson","Thomas Ponticelli",0,2,1,"fly_ball",0,2,0,2,1,1,"L","R",14,"577630.00",23,4,"Y","2019-06-12"
"147.56","159.90","field_out","field_out","Jeren Kendall grounds out, second baseman Esteury Ruiz to first baseman Connor Panas.  ","Jeren Kendall","Aaron Leasher",2,1,2,"ground_ball",2,5,2,5,1,0,"L","L",13,"576717.00",44,5,"N","2019-06-12"
"133.26","78.08","field_out","field_out","Marcus Chiu flies out to center fielder Jack Suwinski.  ","Marcus Chiu","Aaron Leasher",2,2,2,"fly_ball",1,5,1,5,1,0,"R","L",13,"576717.00",29,3,"N","2019-06-12"
"92.75","52.66","triple","triple","Marcus Chiu triples (3) on a fly ball to center fielder Jack Suwinski, deflected by left fielder Allen Cordoba.  ","Marcus Chiu","Aaron Leasher",0,1,2,"fly_ball",0,2,0,2,1,1,"R","L",13,"576717.00",15,2,"N","2019-06-12"
,,,"strikeout","Devin Mann called out on strikes.  ","Devin Mann","Aaron Leasher",1,3,2,,1,3,1,3,0,0,"R","L",13,"576717.00",27,3,"N","2019-06-12"
"100.69","31.21","home_run","home_run","Devin Mann homers (12) on a fly ball to center field.  ","Devin Mann","Aaron Leasher",2,2,2,"fly_ball",0,1,0,2,1,1,"R","L",13,"576717.00",8,1,"N","2019-06-12"
"192.07","116.46","field_out","field_out","Jacob Amaya flies out to right fielder Ruben Cardenas.  ","Jacob Amaya","Skylar Arias",2,1,0,"fly_ball",0,5,0,5,1,0,"R","L",14,"577630.00",64,8,"Y","2019-06-12"
,,,"walk","Dillon Paulson walks.   Jacob Amaya to 3rd.    Niko Hulsizer to 2nd.  ","Dillon Paulson","Eli Lingos",1,3,2,,0,3,0,3,0,0,"L","L",14,"577630.00",36,5,"Y","2019-06-12"
,,,"strikeout","Miguel Vargas called out on strikes.  ","Miguel Vargas","Skylar Arias",1,2,2,,0,5,0,5,0,0,"R","L",14,"577630.00",62,8,"Y","2019-06-12"
"92.13","77.09","field_out","field_out","Jacob Amaya flies out to left fielder Will Benson.  ","Jacob Amaya","Eli Lingos",0,1,0,"fly_ball",0,3,0,3,1,0,"R","L",14,"577630.00",51,7,"Y","2019-06-12"
,,,"walk","Hunter Feduccia walks.  ","Hunter Feduccia","Eli Lingos",0,3,0,,0,3,0,3,0,0,"L","L",14,"577630.00",50,7,"Y","2019-06-12"
"151.53","158.31","field_error","field_error","Deacon Liput reaches on a fielding error by second baseman Esteury Ruiz.  ","Deacon Liput","Franklin Van Gurp",1,0,0,"ground_ball",3,5,3,5,1,0,"L","R",13,"576717.00",62,7,"N","2019-06-12"
,,,"strikeout","Dillon Paulson called out on strikes.  ","Dillon Paulson","Skylar Arias",1,0,2,,0,5,0,5,0,0,"L","L",14,"577630.00",69,9,"Y","2019-06-12"
,,,"intent_walk","Will Headean intentionally walks Marcus Chiu.  ","Marcus Chiu","Will Headean",1,3,0,,4,5,4,5,0,0,"R","L",13,"576717.00",74,8,"N","2019-06-12"
,,,"strikeout","Brayan Morales strikes out swinging.  ","Brayan Morales","Will Headean",2,2,2,,4,9,4,9,0,0,"R","L",13,"576717.00",78,8,"N","2019-06-12"
,,,"strikeout","Deacon Liput strikes out swinging.  ","Deacon Liput","Will Headean",1,2,2,,4,7,4,7,0,0,"L","L",13,"576717.00",76,8,"N","2019-06-12"
"192.84","111.44","field_out","field_out","Devin Mann flies out to right fielder Tirso Ornelas.  ","Devin Mann","Aaron Leasher",0,0,2,"fly_ball",3,5,3,5,1,0,"R","L",13,"576717.00",52,6,"N","2019-06-12"
"110.91","178.24","field_out","field_out","Miguel Vargas grounds out, third baseman Henry Pujols to first baseman Miguel Jerez.  ","Miguel Vargas","Eli Lingos",2,0,0,"ground_ball",0,3,0,3,1,0,"R","L",14,"577630.00",44,6,"Y","2019-06-12"
"163.60","92.83","field_out","field_out","Miguel Vargas flies out to right fielder Ruben Cardenas.  ","Miguel Vargas","Thomas Ponticelli",2,3,2,"fly_ball",0,3,0,3,1,0,"R","R",14,"577630.00",28,4,"Y","2019-06-12"
"172.69","103.74","field_out","field_out","Dillon Paulson flies out to right fielder Ruben Cardenas.  ","Dillon Paulson","Eli Lingos",1,1,0,"fly_ball",0,5,0,5,1,0,"L","L",14,"577630.00",53,7,"Y","2019-06-12"
